PlaceName,Etymology,Derivation,ReferenceTitle
Eversholt,'Wild boar wood'.,eofor Old English - A wild boar.; holt Old English - A wood. (Probably of a single species.),Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Eyworth,'Island enclosure'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; worð Old English - An enclosure.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Felmersham,'Feolumaer's homestead/village' or 'Feolumaer's hemmed-in land'. 'Fallow-coloured pool' has also been suggested.,"fealu Old English - Fallow, pale brown or reddish yellow.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; mere Old English - A pond, a pool, a lake.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Flitton,"Uncertain. There are a number of tentative suggestions concerning this name: 'at the streams' or 'disputed land'. Alternatively, the name may contain an element related to OE flyhte, 'patch' or OE fleohta, 'fence, hurdle'. Otherwise, it could be an OE *fl","flēot Old English - An estuary, an inlet of the sea, a small stream.; fliten Middle English - Disputed.",Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Flitwick,"Uncertain. 'Disputed specialised-farm' or 'stream specialised-farm' have both been suggested, but the first element has yet to be satisfactorily explained.","wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Goldington,'Farm/settlement connected with Golda'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Gravenhurst,Uncertain. 'Coppice wooded-hill' or 'wooded-hill with a pit/trench'.,"grāfa Old English - A coppice.; grafa Old English - A trench, a ditch.; hyrst Old English - A wooded hill.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names
Great Barford,"'Barley ford'. 'Great' to distinguish from Little Barford, which has a different origin and meaning. Both the parish and the hundred take their name from the same ford. The meeting-place of the hundred is unknown.",bere Old English - Barley.; ford Old English - A ford.,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Anderson (unspecified work); E. Ekwall; Dictionary of English Place-Names
Harlington,'Hill of *Herela's people'.,-ingas Old English - The people of . . . ; the people called after . . .; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Harrold,"Uncertain. Possibly, 'grey forest' or in a transferred sense of OE har, 'boundary forest' or perhaps, 'rock forest'.","hær Old English - A rock, a heap of stones, a tumulus.; hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; wald Old English",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Haynes,'Enclosures'.,hægen Old English - An enclosure; a park.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Heath and Reach,"'Heath'. The etymology of OE 'raec' is not well understood. Although it appears in place-names from the 11th century, it does not appear in independently until the 16th century. It may refer to a 'raised strip of land', 'land in a river-bend' or a 'promon",hǣð Old English - Heather; a tract of uncultivated land.; rǣc Old English - A raised straight strip. (Uncertain),Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
