PlaceName,Etymology,Derivation,ReferenceTitle
Thornborough,'Thorn-tree hill'.,berg Old English; þorn Old English - A hawthorn-tree.,Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Thornton,'Thorn-tree farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þorn Old English - A hawthorn-tree.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names
Tingewick,Probably 'specialised farm at Tida's place'.,"-ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Turville,'Dry open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; þyrre Old English - Dry, withered.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Place-names of Buckinghamshire; Watts; Cambridge Dictionary of English Place-names
Turweston,"Perhaps, 'Thorfrothr's/*Thorfastr's farm/settlement'. The exact form of the personal name here is uncertain.",Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire
Twyford,'Double ford'.,"ford Old English - A ford.; fyrde Old English - A ford.; twī- Old English - Double, two.",Watts; Cambridge Dictionary of English Place-names; Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Tyringham with Filgrave,"Uncertain. '*Tir(a)'s/Tidhere's homestead/village' or 'Tir(a)'s/Tidhere's hemmed-in land'. Alternatively, the specific may be 'Tira's people' or 'Tira's place'. Uncertain. '*Fygla's grove' or '*Fygla's pit'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; grǣfe Old English - A grove, a copse, a thicket.; grafa Old English - A trench, a ditch.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Place-names of Buckinghamshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Waddesdon,'*W(e)ott's hill'. The site of the meeting-place is unknown. PNBu suggests that the prominent hill to the SE of the village is one possibility. Waddesdon and Ixhill hundreds were later absorbed by Ashendon hundred (see entry).,dūn Old English - A hill.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Place-names of Buckinghamshire; A.D. Mills; Dictionary of English Place-Names; Anderson (unspecified work); Watts; Cambridge Dictionary of English Place-names
Walton,'Forest farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; wald Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire
Warrington,Uncertain. 'Farm/settlement connected with *Wearda/ *Waerheard' or 'farm/settlement at *Wearding (= the watching place)'.,"-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; weard Old English - Watch, ward, protection.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Buckinghamshire
