PlaceName,Etymology,Derivation,ReferenceTitle
Hartley Wintney,'Hart wood/clearing'. It was held by the Priory of Wintney.,"heorot Old English - A hart, a stag, a grown male deer.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Havant,'Hama's spring'.,funta Old English - A spring.; Personal name (Old English) Old English - Personal name,Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hawkley,'Hawk wood/clearing'.,"hafoc Old English; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hawley with Minley,'Hall wood/clearing'. 'Mynda's wood/clearing'.,"hall Old English - A slope, a hill; a boulder.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Headbourne Worthy,'Headbourne's enclosure'. The Headbourne is a small tributary of the River Itchen.,River-name Unknown - River-name; worðig Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Headley,'Heath wood/clearing'.,"hǣð Old English - Heather; a tract of uncultivated land.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Heckfield,"Probably, 'high open land', but perhaps, 'hedge open land' or 'hatch open land'.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; hēah Old English - A high place, a height.; hecen Old English - Gated, hurdled.; hecg Old English - A hedge.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Herriard,"Possibly, 'army enclosure', but 'heathen enclosure' has also also been suggested. Perhaps the site of the Danish encampment before or after Aethelwulf's victory over them at Acleah (possibly Oakley) in 851, or after the Danes' defeat of the West Saxons at",garth C; geard Old English - A fence; an enclosure; a yard; a court-yard.; hærg Old English; here Old English - An army.; hir C,E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Highclere,"'High Clere'. Clere is a name of unknown origins, possibly PrW, meaning 'bright'.",altus Latin - High.; clear C,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Hilsea,"Probably, 'holly island'.",hyles Old English - Holly.; īeg Old English,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Hinton Ampner,"'High farm/settlement'. It was held by the almoner of St. Swithin's, Winchester.","hēah Old English - A high place, a height.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Holdenhurst,'Holly wooded hill'.,holegn Old English - Holly.; hyrst Old English - A wooded hill.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names
Holybourne,'Holy stream'.,"burna Old English - A stream.; hālig Old English - Holy, sacred, dedicated to sacred use (originally heathen, later Christian).",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Hordle,'Treasure hill'.,"hord Old English - Treasure.; hyll Old English - A hill, a natural eminence or elevated piece of ground.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Houghton,'Hill-spur farm/settlement'.,hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Hound,'Hoar-hound'.,hūne Old English - Hoarhound.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Hunton,'Dog farm/settlement'.,"hund Old English - A hound, a dog.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Hursley,'Mare wood/clearing'.,"hyrse Old English - A mare.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Hurstbourne Priors,"Perhaps, 'winding water-plant stream'. It was held by Winchester Priory.","burna Old English - A stream.; hyse Old English - A son, a youth; a shoot, a tendril.; priorie Middle English - A priory.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Hurstbourne Tarrant,"Perhaps, 'winding water-plant stream'. It was held by Tarrant Abbey.","burna Old English - A stream.; hyse Old English - A son, a youth; a shoot, a tendril.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Ibsley,'*Tibbi's/ *Ibbi's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Idsworth,'Idda's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Itchen Abbas,"Named after the River Itchen. It was held by the superior of St. Mary's Abbey, Winchester.",abbesse Middle English - An abbess.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Itchen Stoke,'Itchen's outlying farm/settlement'.,"Place-name Unknown - Place-name; stoc Old English - A place, a secondary settlement.",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Kilmeston,'Coenhelm's/Kenhelm's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Kimpton,'Cyma's farm/settlement'.,-ing Old English - Place-name forming suffix.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Kings Somborne,'Pig stream'. It was a royal possession.,"burna Old English - A stream.; cyning Old English - A king.; swīn Old English - A swine, a pig.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names
Kings Worthy,'Enclosure'. It was a royal possession.,cyning Old English - A king.; worðig Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Kingsclere,"'King's Clere'. Clere is a name of unknown origins, possibly PrW, meaning 'bright'.",clear C; cyning Old English - A king.,Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Kingsley,'King's wood/clearing'.,"cyning Old English - A king.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Kinson,Cynestan's farm.,Cynestān Old English - Masculine personal name.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,
Knights Enham,"'Lamb homestead/village'. The place was assessed at 1.5 of a knight's fee. Also known as Alamein Village or Enham Alamein, after a rehabilitation centre for veterans established here after the WWI and re-endowed by the Egyptian government after the Britis","ēan Old English - A lamb.; hām Old English - A village, a village community, a manor, an estate, a homestead.; knight Middle English - A knight.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names
Lainston,"'Leofwine's farm/settlement' or perhaps, 'arable farm/settlement'.","leyne Middle English - A layer, a trace of arable land.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Lasham,"'Lesser homestead/village' or perhaps, '*Leassa's homestead/village'.","hām Old English - A village, a village community, a manor, an estate, a homestead.; lǣssa Old English - Lesser, smaller.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Laverstoke,'Lark outlying farm/settlement'.,"lāwerce Old English - A lark.; stoc Old English - A place, a secondary settlement.",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Leckford,'Channel ford'.,ford Old English - A ford.; leaht Old English - Probably: a channel.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Linkenholt,'Bank wood'.,"hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.; holt Old English - A wood. (Probably of a single species.)",Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Liss,'Hall'.,lïs C,Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Litchfield,"Originally, called Liveselle, the present form of the name may be transferred from Lichfield, Staffordshire. The second element is 'shelf'. 'Shelter', 'protection', 'slope' and 'gate' have been variously suggested as the specific.","hlid Old English - A slope.; hlīf Old English - Protection, shelter.; scelf Old English - A shelf, a shelving terrain; a pinnacle, battlement.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Little Somborne,'Pig stream'.,"burna Old English - A stream.; parva Latin - Small.; swīn Old English - A swine, a pig.",Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Littleton,'Little farm/settlement'.,"lȳtel Old English - Little, small.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Lockerley,'Keeper's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; lōcere Old English - A keeper, a shepherd.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Long Sutton,'South farm/settlement'. 'Long' for the shape of the parish.,"lang Old English - Long, tall.; sūð Old English - South, southern.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Longparish,'Long parish'. A late name replacing an earlier Middleton (= middle farm/settlement).,lang Middle English - A long strip of land.; paroche Middle English - A parish.,Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Longstock,'Outlying farm/settlement'. 'Long' is a later addition describing the shape of the parish.,"lang Old English - Long, tall.; stoc Old English - A place, a secondary settlement.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Lymington,'Farm/settlement on the River Limen'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names
Lyndhurst,'Lime-tree wooded hill'.,hyrst Old English - A wooded hill.; lind Old English - A lime-tree.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Mapledurwell,'Maple-tree spring/stream'.,mapuldor Old English - A maple-tree.; wella Old English,Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Martin,"Uncertain. 'Boundary farm/settlement' or perhaps, 'pool farm/settlement'.","mǣre Old English - A boundary, a border; (in field names) the balk of a ploughland.; mere Old English - A pond, a pool, a lake.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Martyr Worthy,'Enclosure'. It was held by Henri le Martre (the 'marten' or 'weasel') in 1201.,Family name Unknown - Family name.; worðig Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names
Mattingley with Hazeley,'Wood/clearing of *Matta's people'. 'Brushwood hill'.,"-ingas Old English - The people of . . . ; the people called after . . .; hǣs Old English - Brushwood.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Medstead,"Uncertain. 'Meadow place' or perhaps, '*Mede's place'.","mǣd Old English - A meadow.; Personal name (Old English) Old English - Personal name; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names
Melchet Park,'Bare wood'.,cē¸d C; mę̄l C,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Meonstoke,"Either, 'Meon's outlying farm/settlement' or 'River Meon outlying farm/settlement.","Place-name Unknown - Place-name; River-name Unknown - River-name; stoc Old English - A place, a secondary settlement.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Micheldever,"'Big Dever' after the River Dever, tributary of the River Test.","micel Old English - Big, great.; River-name Unknown - River-name",E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Michelmersh,'Big marsh'.,"mersc Old English - A marsh.; micel Old English - Big, great.",Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Milford,'Mill ford'.,ford Old English - A ford.; myln Old English - A mill.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Millbrook,'Mill brook'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); myln Old English - A mill.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Milton,'Middle farm/settlement'.,middel Old English - Middle.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Minstead,'Mint place'.,"minte Old English - Mint.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Monk Sherborne,'Bright/clear stream'. A priory was founded here in the 12th century.,"burna Old English - A stream.; monke Middle English - A monk.; scīr Old English - A shire, a jurisdiction, an administrative district, a county.",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Monxton,'Monks' farm/settlement'.,munuc Old English - A monk.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Morestead,'Moor place'.,"mōr Old English - A marsh, barren upland.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Mortimer West End,"This was formerly the west end of Stratfield Mortimer, Berkshire and held by the Mortimer family.",Family name Unknown - Family name.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Mottisfont,"'Meeting-place spring', probably the spring at Mottisfont priory. 'Meeting-place' might be taken literally or refer metaphorically to the nearby confluence of the Rivers Dun and Test.","funta Old English - A spring.; mōt Old English - A meeting, an encounter: used of an assembly of people, or a river confluence.",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Nately Scures,'Wet wood/clearing'. It was held by the de Scures family.,"Family name Unknown - Family name.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; næt Old English - Wet, moist.",Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Neatham,'Cattle homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; nēat Old English - Cattle.",Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Nether and Over Wallop,"Uncertain, but probably pre-English in orgin. A PrW *Walopp of unknown meaning has been proposed. Other suggestions of OE origins, 'spring/stream valley' or 'wall valley', have been considered less likely.","hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; inferior Latin - Lower.; superior Latin - Higher, upper.; wall Old English; walu Old English - A ridge of earth or stone.; wella Old English",Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
New and Old Alresford,'Alder-tree ford'.,alor Old English - An alder-tree.; ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Newnham,'New homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; nīwe Old English - New.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Newton Valence,'New farm/settlement'. It was held by William de Valencia in 1250.,Family name Unknown - Family name.; nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Newtown,"Originally, L. Nova villa, 'new town'.",nīwe Old English - New.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
No Mans Land,An extra parochial place on the Hampshire border. The earliest references are the first edition OS map (1811) and the 1817 Wiltshire Parish Registers.,Place-name Unknown - Place-name,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
North and South Charford,"Possibly, 'Cerdic's ford'. It has been associated with the 'Cerdices ford' of the Anglo-Saxon Chronicle. While Cerdic is a genuine personal name (and the name of a West Saxon prince), the reliability of the AS place-name and its location is doubtful and s",ford Old English - A ford.; Personal name (Old English) Old English - Personal name,Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
North and South Hayling,'*Haegel's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names
North and South Stoneham,'Stone homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; stān Old English - A stone, stone, rock.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
North Baddesley,'*Baeddi's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
North Waltham,'Forest homestead/village'. 'North' to distinguish from Bishops Waltham.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; norð Old English - Northern, north.; wald Old English",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Northington,'North inhabitants' farm/settlement'.,"hǣme Old English - The inhabitants of a place.; norð Old English - Northern, north.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Nursling,'Nut-shell place'. The 8th century Benedictine monastery here was apparently called 'the Nutshell'.,-ing Old English - Place-name forming suffix.; hnutu Old English - A nut; topographically also a nut-bearing tree.; scell Old English,E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Nutley,'Nut wood/clearing'.,"hnutu Old English - A nut; topographically also a nut-bearing tree.; wudu Old English - A wood; or wood, timber.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Oakley,'Oak-tree wood/clearing'. The place was possibly the site of the battle between Aethwulf and the Danish host in 851 and recorded in the Anglo-Saxon Chronicles (versions A and E) as 'Acleah'.,"āc Old English - An oak-tree.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names
Odiham,'Wooded homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; wudig Old English - Wooded.",Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Otterbourne,'Otter stream'.,burna Old English - A stream.; oter Old English - An otter.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Overton,'Higher farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; uferra Old English - Higher.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names
Ovington,'Farm/settlement connected with Ufa'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names
Owslebury,"'*Osla's fortification' or perhaps, 'blackbird fortification'.","burh Old English - A fortified place.; ōsle Old English - An ouzel, a blackbird.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Coates; Hampshire Place-names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Pamber,'Hill fold'.,"berg Old English; penn Old English - A small enclosure, a fold; later an enclosure for animals.",E. Ekwall; Dictionary of English Place-Names; Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Penton Grafton or Weyhill,"Originally, two separate places, but now Penton Grafton is the civil spelling of the parish and Weyhill is the ecclesiaastical spelling. 'Penny farm/settlement', ie., valued at a penny's rent. It was held by the Abbey of Grestein (Grefteyn, Gresteyn). 'Hi",hōh Old English - A heel; a sharply projecting piece of ground.; pening Old English - A penny; a penny rent.; tūn Old English - An enclosure; a farmstead; a village; an estate.; weg Old English - A road.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coates; Hampshire Place-names; E. Ekwall; Dictionary of English Place-Names
Penton Mewsey,"'Penny farm/settlement', ie., valued at a penny's rent. It was held in 1212 by Robert de Meisy.",Family name Unknown - Family name.; pening Old English - A penny; a penny rent.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Coates; Hampshire Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Perry Copse,The pear-tree.,atten Middle English - At the: used with masculine and neuter nouns.; pirige Old English - A pear-tree.,
