PlaceName,Etymology,Derivation,ReferenceTitle
Kirby Bedon,'Church farm/village'. It was held by the Bidun family in the 12th century.,Family name Unknown - Family name.; kirkju-býr Old Norse - A village with a church.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names
Kirby Cane,'Church farm/settlement'. It was held by the Cane family.,Family name Unknown - Family name.; kirkju-býr Old Norse - A village with a church.,Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Kirstead,'Church site'. ON kirkja replaced the original OE circe.,"kirkja Old Norse - A church.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Knapton,"Uncertain. Possibly, 'boy's/servant's farm/settlement' or 'Cnapa's farm/settlement'.","cnafa Old English - A boy, a young man, a servant, a menial.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Lamas with Little Hautbois,"'Loam marsh'. Probably, 'hummocky, marshy meadow'. Later spellings associate the name with Fr. haut bois, 'high wood'.","hobbe Old English - A tussock, a hummock.; lām Old English - Loam, clay.; mersc Old English - A marsh.; wisc Old English - A marshy meadow.; wisce Old English - A marshy meadow",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names
Langford,'Long ford'.,"ford Old English - A ford.; lang Old English - Long, tall.",E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Langham,'Long homestead/village' or 'long hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; lang Old English - Long, tall.",Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Langley,'Long wood/clearing'.,"lang Old English - Long, tall.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Larling,'*Lyrel's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Launditch Hundred,"'*Lawa's ditch'. The hundred name is an old name for the Devil's Dyke. The meeting-place is where the road to Norwich crosses the dyke. The same personal name appears to be in 'Longham', the parish where the meeting-place was held.","dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name",Anderson (unspecified work)
Lessingham,'Homestead/village of Leofsige s people'.,-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; Personal name (Old English) Old English - Personal name,Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Letheringsett,"Uncertain. Perhaps, 'dwelling-place of Leodhere's people' or 'dwelling-place of the *Hleothringas (= the dwellers on the noisy stream)'. Alternative, 'dwellers on the *Hleothre'.","-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name; sǣte Old English - Settlers, dwellers.; set Old English - A dwelling, a camp, a place for animals, a stable, a fold.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
