PlaceName,Etymology,Derivation,ReferenceTitle
Plungar,"'Plum-tree point of land'. Later forms show substitution of the second element with ON garthr,' enclosure'.","gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.); plūme Old English - A plum; a plum-tree.","A.D. Mills; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names"
Potters Marston,'Marsh farm/settlement'. It was a pottery-making centre from the thirteenth century.,mersc Old English - A marsh.; pottere Old English - A pot-maker.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names"
Prestwold,'Priests' wood'.,prēost Old English - A priest.; wald Old English,"Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Queniborough,'Queen's fortified manor house'.,"burh Old English - A fortified place.; cwēn Old English - A queen, the wife or consort of a king.","Cox; The Place-names of Leicestershire; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Quorndon,'Mill-stone hill.',"cweorn Old English - A quern, a hand-mill; possibly also used of any mill.; dūn Old English - A hill.","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Ragdale,"Literally, 'throat valley'. The first element probably refers to a topographical feature such as a pass or narrow path.","dæl Old English; hraca Old English - A throat; topographically a pass, a narrow passage.","Cox; The Place-names of Leicestershire; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Ratby,'*Rota's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Ratcliffe Culey,'Red cliff'. It was held by Johannes de Cuylly in 1228.,"clif Old English - An escarpment, a hill-slope; a river-bank.; Family name Unknown - Family name.; rēad Old English - Red.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Ratcliffe on the Wreake,'Red cliff' on the River Wreake.,"clif Old English - An escarpment, a hill-slope; a river-bank.; rēad Old English - Red.; River-name Unknown - River-name","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire"
Ravenstone with Snibstone,'Hrafn's farm/settlement' or '*Hraefn's farm/settlement' 'Snipr's farm/settlement'.,Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names"
Rearsby,'Hreitharr's farm/settlement'. The personal name here may be the same as that in Rotherby.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name","Cox; The Place-names of Leicestershire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names"
Redmile,'Red earth'.,"molde Old English - Earth, soil.; rēad Old English - Red.","Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire"
Rolleston,'Hrolfr's farm/settlement' or 'Hrothwulf's farm/settlement'.,Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names"
Rothley,'Wood clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; roð Old English - A clearing.","E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Saddington,"Uncertain. 'Farm/settlement connected with *Sada/*Saehaeth' or perhaps, 'farm/settlement at *Seathing (= the pit place)'.","-ing Old English - Place-name forming suffix.; Personal name (Old English) Old English - Personal name; sēað Old English - A pit, a hole.; tūn Old English - An enclosure; a farmstead; a village; an estate.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
