PlaceName,Etymology,Derivation,ReferenceTitle
Bothel and Threapland,'Dwelling'.,"bōðl Old English - A dwelling, a dwelling-place, a house.; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.; þrēap Old English - A dispute, a quarrel, a contention.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Bowness,'Bow-shaped promontory'.,"boga Old English - A bow, an arch; an arched bridge; a bow (for shooting); something curved or bent, such as a river bend or curved valley.; bogi Old Norse - A bow, an arch; an arched bridge; a bow (for shooting); something curved or bent, such as a river bend or curved valley.; næss Old English; nes Old Norse - A ness, a headland, a promontory. (Used for larger areas than the Old English word naess.)",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names
Bowscale,'Shieling by the bow-shaped hill'.,"boga Old English - A bow, an arch; an arched bridge; a bow (for shooting); something curved or bent, such as a river bend or curved valley.; skáli Old Norse",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names
Brackenthwaite,'Bracken/fern clearing'.,"bræcen Old English - Bracken, fern.; þveit Old Norse - A clearing, a meadow, a paddock.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland
Brampton,'Broom farm/settlement'.,brōm Old English - Broom; a thorny bush or shrub.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names
Bridekirk,'Church of St Bride'.,kirkja Old Norse - A church.; saint Modern English - A saint.,Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Brigham,'Bridge homestead/village' or 'hemmed-in land by a bridge'.,"brycg Old English - A bridge; a causeway.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Bromfield,"'Brown open land' with later confusion with OE brom, 'broom'.","brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Burgh by Sands,"'Fortification by the sands', probably referring to the fort on Hadrian's Wall which ended here.",burh Old English - A fortified place.; sand Old English - Sand.,E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burthholme,'Island of River Burth'.,"holmr Old Norse - An island, an inland promontory, raised ground in marsh, a river-meadow.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names
Buttermere,"'Butter lake', either in the sense of being surrounded by rich pasture or in reference to the colour of the water.","butere Old English - Butter.; mere Old English - A pond, a pool, a lake.",Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Caldbeck,'Cold stream'.,"bekkr Old Norse - A stream, a beck.; kaldr Old Norse - Cold.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Caldewgate,'Cold river road'. Named for of the gates of Carlisle by the River Caldew.,"cald Old English; ēa Old English - A river.; geat Old English - A hole, an opening, a gap, a pass, a passage; a gate(way).",Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Camerton,'Farm/settlement'. The specific is obscure.,Obscure element Unknown - Obscure element; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland
Carlatton,"Uncertain. Perhaps, 'leek enclosure/herb/garden' or 'stream farm/settlement' with an early form of the name of Cairn Beck prefixed. Alternatively, 'free peasants' farm/settlement'.","karl Old Norse - A freeman of the lower class, a peasant.; lād Old English - A small watercourse, drainage ditch; a path.; lēac-tūn Old English - A leek enclosure; a herb garden.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Carlisle,'Fortification called Luguvalium'. The second element is a Celtic personal name meaning 'strong as (the god) Lugus'.,cair C; Personal name (Uncertain) Unknown - Personal name,Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Rivet & Smith; Place-names of Roman Britain
Castle Carrock,'Fortified castle'.,cairōg C; castel Old English - A defensive building; a village.,A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Castle Sowerby,'Farm/settlement on muddy/sour ground'.,"bȳ Old Norse - A farmstead, a village.; saurr Old Norse - Mud, dirt, sour ground.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Castlerigg St John's and Wythburn,'Castle ridge'. There is a church dedicated to St. John the Baptist.,"botm Old English - A bottom, a broad river-valley.; castel Old English - A defensive building; a village.; hrycg Old English - A ridge.; Saint's Name Unknown - Saint's name.; wīðig Old English - A willow-tree; a withy.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland
Catterlen,"Mostly obscure. The first element might be 'chair', used of hills and other high places. It has been suggested that the second element is a personal name, but this is conjecture.",cadeir C; Obscure element Unknown - Obscure element,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
Cleator,'Burdock shieling/hill-pasture'.,"clāte Old English - Burdock, goose-grass.; erg Old Norse - A shieling, a hill-pasture; a summer-pasture camp, a dairy or grazing out-station.",A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cloffocks,'Hill-spur ravine'.,clōh Old English - A ravine.; hōh Old English - A heel; a sharply projecting piece of ground.,Watts; Cambridge Dictionary of English Place-names; Armstrong et al.; Place-names of Cumberland; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Cockermouth,'Mouth of the River Cocker'.,"mūða Old English - The mouth of a large river, an estuary.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Armstrong et al.; Place-names of Cumberland
