PlaceName,Etymology,Derivation,ReferenceTitle
Thirkleby,'Thorkell's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire
Thirtleby,'Thorkel's farm/settlement'.,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire
Thixendale,"'Sigstienn's valley'. Spellings occasionally confused with L. Sexdecim, 'sixteen'.",dalr Old Norse - A valley.; Personal name (Old Norse) Old Norse - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Thorganby with West Cottingwith,"'Thorgrim's farm/settlement. '*Cott's/*Cotta's specialised farm'. Later, the second element was replaced with ON vithr, 'wood'.","-ing- Old English - Connective particle, linking a first element to a final element.; bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Thorngumbald,'Thorn-tree'. It was held by the Gumbald family in the 13th century.,Family name Unknown - Family name.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; Watts; Cambridge Dictionary of English Place-names
Thornholme,'At the thorn-trees'.,þyrne Old English - A thorn-bush.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Thornton,'Hawthorn-tree farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þorn Old English - A hawthorn-tree.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Thorpe Bassett,'Outlying farm/settlement'. It was held by William Basset in 1204.,"Family name Unknown - Family name.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Thorpe le Street,'Outlying farm/settlement'. It is on the Roman road between York and Brough on Humber.,"le Old French - The.; strēt Old English; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire
Thwing,'Narrow strip of land'.,þvengr Old Norse - A thong; a narrow strip of land.; þweng Old English,E. Ekwall; Dictionary of English Place-Names; Smith; Place-names of the East Riding of Yorkshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
