PlaceName,Etymology,Derivation,ReferenceTitle
Friston,"Possibly, '*Freo's farm/settlement'. Alternatively, perhaps, 'furze hill'.",dūn Old English - A hill.; fyrs Old English - Furze.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Fulking,'*Folca's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Funtington,'Farm/settlement called/at *Funting (= fountain place)'.,-ing Old English - Place-name forming suffix.; funta Old English - A spring.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Glynde,'Fence/enclosure'.,"glind Old English - A fence, an enclosure.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Goring by Sea,"'*Gara's people'. Alternatively, 'the dwellers of the gore of land'.","-ingas Old English - The people of . . . ; the people called after . . .; gāra Old English - A gore, a triangular plot of ground, a point of land.       (Ultimately derived from OE gar, ""spear"", meaning a piece of ground shaped like the head of a spear.); Personal name (Old English) Old English - Personal name",Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Graffham,"'Grove homestead/village' or perhaps, 'hemmed-in land with a grove'.","grāf Old English - A grove, a copse.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Greatham,'Gravel homestead/village' or 'gravel hemmed-in land'.,"grēot Old English - Gravel.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Guestling,'Settlement of *Gyrstel's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Hailsham,'Haegel's homestead/village' or '*Haegel's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Hamsey,'Hemmed-in land'. It was connected with the de Say family in 1222.,Family name Unknown - Family name.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex
Hangleton,"Perhaps, 'sloping wood farm/settlement'.",hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.); tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Hardham,'Heregyth's homestead/village' or 'Heregyth's hemmed-in land'. A feminine personal name.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Hartfield,'Hart open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; heorot Old English - A hart, a stag, a grown male deer.",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Harting,'*Heort's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Hastings,'*Haesta's people'.,Tribal-Name Unknown - Tribal-name.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex
Heathfield,'Heathy open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; hǣð Old English - Heather; a tract of uncultivated land.",A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Heene,"Literally, 'household'. It later came to denote a measure of land which could support a household.","hīwan Old English - A household, the members of a family (plural).",E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hellingly,"'Wood/clearing of the hill dwellers' or 'wood/clearing of *Hielle's people'. Alternatively, perhaps, 'wood/clearing of the dwellers at the nook of land'.","-ingas Old English - The people of . . . ; the people called after . . .; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex
Henfield,"Uncertain. 'At the high open land', 'cock open land', 'stone open land' and 'Hana's open land' have all been suggested. These may have all been replaced at a later date by 'hen'.","feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; hān Old English - A hone, a stone, a boundary-stone, a rock.; hana Old English - A cock.; hēah Old English - A high place, a height.; henn Old English - A hen. (Usually taken to be a wild hen or water-hen in place-names; perhaps also a domestic hen.); Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Herstmonceux,'Wooded hill'. The Monceus was family connected with the place in the late 12th century.,Family name Unknown - Family name.; hyrst Old English - A wooded hill.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Heyshott,'Heather corner'.,"hǣð Old English - Heather; a tract of uncultivated land.; scēat Old English - A corner of land, an angle, a projecting piece of land.",Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Hollington,'Holly farm/settlement'.,holegn Old English - Holly.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex
Hooe,'At the spur of land'.,hōh Old English - A heel; a sharply projecting piece of ground.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Horsham,'Horse homestead/village' or 'hemmed-in land where horses are kept'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; hors Old English - A horse.",E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
