PlaceName,Etymology,Derivation,ReferenceTitle
Boraston,'East farm/settlement' with the later addition of fortification.,"burh Old English - A fortified place.; ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Boscobel,"'Fair-wood' in Italian. Earlier called, White Ladies, referring to the Augustinian canonesses of the Priory of St. Leonard, Brewood.","bello I - Beautiful, fair.; bosco I - Wood.",Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Bridgnorth,"'Bridge', later distinguished by a pseudo-manorial use of 'north'. A pre-Conquest 'Cwatbridge' in this area may refer to the same bridge. 'Cwat(t)' was perhaps the name of a district, but the origins and significance of the name are obscure.","brycg Old English - A bridge; a causeway.; norð Old English - Northern, north.",Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Brimfield,'Broom open land'.,"brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Coplestone-Crow; Herefordshire Place-names.; A.D. Mills; Dictionary of English Place-Names
Bromfield,'Broomy open land'.,"brōm Old English - Broom; a thorny bush or shrub.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Brompton and Rhiston,'Broom farm/settlement'. 'Rush farm/settlement'.,"brōm Old English - Broom; a thorny bush or shrub.; rysc Old English - A rush; in the simplex plural, a place where rushes grow, a rush bed.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names
Broseley,"'Town-guardian's wood/clearing' or perhaps, 'Burgweard's wood/clearing'.","burh-weard Old English - A town guardian.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Broughton,'Fortification farm/settlement'.,burh Old English - A fortified place.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bucknell,'Bucca's hill' or 'he-goats' hill'.,"bucca Old English - A he-goat.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified)
Buildwas,"Uncertain. The generic is 'alluvial land which floods and drains quickly'. The specific is unlikely to be related to 'builders' or 'building' as has been suggested, although a popular association with the word build probably gave rise to the modern spelli",Obscure element Unknown - Obscure element; wæsse Old English,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names
