PlaceName,Etymology,Derivation,ReferenceTitle
Mortlake,"'Morta's stream' or perhaps, 'salmon stream'. Alternatively, the second element may be 'marsh': 'Morta's marsh'.","lacu Old English - A small stream, a watercourse.; lagge Old English - A marsh. (Probably); mort Middle English - A young salmon.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey
Newdigate,'New wood gate'.,"geat Old English - A hole, an opening, a gap, a pass, a passage; a gate(way).; nīge Old English; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names
Nutfield,'Nut-tree open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; hnutu Old English - A nut; topographically also a nut-bearing tree.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names
Ockham,"'Occa's homestead/village', or perhaps, 'oak homestead/village'.","āc Old English - An oak-tree.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Ockley,'Occa's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Oxted,'Oak-tree place'.,"āc Old English - An oak-tree.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey
Peper Harow,"Uncertain. 'Pipera's heathen temple' or perhaps, 'heathen temple of the pipers'.",hærg Old English; Personal name (Old English) Old English - Personal name; pīpere Old English - A piper; possibly also a type of bird.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names
Petersham,'*Peohtric's homestead/village' or '*Peohtric's hemmed-in land'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; E. Ekwall; Dictionary of English Place-Names
Pirbright,'Pear-tree scrub-wood'.,"fyrhð Old English - A wood; land overgrown with brushwood, scrub on the edge of forest.  (Uncertain); pirige Old English - A pear-tree.",A.D. Mills; Dictionary of English Place-Names; Gover et al.; Place-names of Surrey; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Puttenham,"'Putta's homestead/village' or perhaps, 'hawk homestead/village'.","hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name; putta Old English - A hawk, a kite.",Gover et al.; Place-names of Surrey; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
